start the A market get data program at 21:24:49
http://quotes.money.163.com/hs/service/diyrank.php?host=http%3A%2F%2Fquotes.money.163.com%2Fhs%2Fservice%2Fdiyrank.php&page=0&query=STYPE%3AEQA&fields=NO%2CNAME%2CSYMBOL%2CVOLUME&sort=SYMBOL&order=asc&count=5000&type=query      SYMBOL    NAME  DATE     VOLUME
603189网达软件 get http://quotes.money.163.com/service/chddata.html?code=0603189&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
finish 603203快克股份 done at 21:25:09 use 20.22s 2019-11-27
3739	400	10.69%	20.24sfinish 603208江山欧派 done at 21:25:09 use 20.24s 2019-11-27
603187海容冷链 get http://quotes.money.163.com/service/chddata.html?code=0603187&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	401	10.72%	20.29sfinish 603200上海洗霸 done at 21:25:09 use 20.29s 2019-11-27
3739	402	10.75%	20.43s603186华正新材 get http://quotes.money.163.com/service/chddata.html?code=0603186&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603185上机数控 get http://quotes.money.163.com/service/chddata.html?code=0603185&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
finish 603198迎驾贡酒 done at 21:25:09 use 20.43s 2019-11-27
603183建研院 get http://quotes.money.163.com/service/chddata.html?code=0603183&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603181皇马科技 get http://quotes.money.163.com/service/chddata.html?code=0603181&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603180金牌厨柜 get http://quotes.money.163.com/service/chddata.html?code=0603180&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	403	10.77%	20.51sfinish 603199九华旅游 done at 21:25:09 use 20.51s 2019-11-27
3739	404	10.80%	20.52sfinish 603192汇得科技 done at 21:25:09 use 20.52s 2019-11-27
603179新泉股份 get http://quotes.money.163.com/service/chddata.html?code=0603179&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	405	10.83%	20.56sfinish 603197保隆科技 done at 21:25:09 use 20.56s 2019-11-27
603177德创环保 get http://quotes.money.163.com/service/chddata.html?code=0603177&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603178圣龙股份 get http://quotes.money.163.com/service/chddata.html?code=0603178&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	406	10.85%	20.61sfinish 603196日播时尚 done at 21:25:09 use 20.61s 2019-11-27
3739	407	10.88%	20.61sfinish 603189网达软件 done at 21:25:09 use 20.61s 2019-11-27
603169兰石重装 get http://quotes.money.163.com/service/chddata.html?code=0603169&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	408	10.91%	20.65sfinish 603187海容冷链 done at 21:25:10 use 20.65s 2019-11-27
3739	409	10.93%	20.65sfinish 603188st亚邦 done at 21:25:10 use 20.65s 2019-11-27
3739	410	10.96%	20.67sfinish 603185上机数控 done at 21:25:10 use 20.67s 2019-11-27
3739	411	10.99%	20.70sfinish 603186华正新材 done at 21:25:10 use 20.70s 2019-11-27
603168莎普爱思 get http://quotes.money.163.com/service/chddata.html?code=0603168&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	412	11.01%	20.76sfinish 603183建研院 done at 21:25:10 use 20.76s 2019-11-27
603167渤海轮渡 get http://quotes.money.163.com/service/chddata.html?code=0603167&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603166福达股份 get http://quotes.money.163.com/service/chddata.html?code=0603166&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603165荣晟环保 get http://quotes.money.163.com/service/chddata.html?code=0603165&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	413	11.04%	20.83sfinish 603180金牌厨柜 done at 21:25:10 use 20.83s 2019-11-27
603161科华控股 get http://quotes.money.163.com/service/chddata.html?code=0603161&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603160汇顶科技 get http://quotes.money.163.com/service/chddata.html?code=0603160&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	414	11.07%	20.90sfinish 603181皇马科技 done at 21:25:10 use 20.90s 2019-11-27
603159上海亚虹 get http://quotes.money.163.com/service/chddata.html?code=0603159&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	415	11.09%	20.93sfinish 603179新泉股份 done at 21:25:10 use 20.93s 2019-11-27
3739	416	11.12%	20.93sfinish 603178圣龙股份 done at 21:25:10 use 20.93s 2019-11-27
3739	417	11.15%	20.94sfinish 603177德创环保 done at 21:25:10 use 20.94s 2019-11-27
3739	418	11.17%	20.99sfinish 603169兰石重装 done at 21:25:10 use 20.99s 2019-11-27
603158腾龙股份 get http://quotes.money.163.com/service/chddata.html?code=0603158&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	419	11.20%	21.05s603157拉夏贝尔 get http://quotes.money.163.com/service/chddata.html?code=0603157&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
finish 603168莎普爱思 done at 21:25:10 use 21.05s 2019-11-27
3739	420	11.23%	21.12s603156养元饮品 get http://quotes.money.163.com/service/chddata.html?code=0603156&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
finish 603161科华控股 done at 21:25:10 use 21.12s 2019-11-27
3739	421	11.25%	21.19s603139康惠制药 get http://quotes.money.163.com/service/chddata.html?code=0603139&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
finish 603165荣晟环保 done at 21:25:10 use 21.19s 2019-11-27
3739	422	11.28%	21.26sfinish 603167渤海轮渡 done at 21:25:10 use 21.26s 2019-11-27
603138海量数据 get http://quotes.money.163.com/service/chddata.html?code=0603138&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603136天目湖 get http://quotes.money.163.com/service/chddata.html?code=0603136&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603133碳元科技 get http://quotes.money.163.com/service/chddata.html?code=0603133&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603131上海沪工 get http://quotes.money.163.com/service/chddata.html?code=0603131&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	423	11.31%	21.35sfinish 603160汇顶科技 done at 21:25:10 use 21.35s 2019-11-27
3739	424	11.33%	21.36sfinish 603166福达股份 done at 21:25:10 use 21.36s 2019-11-27
3739	425	11.36%	21.37sfinish 603159上海亚虹 done at 21:25:10 use 21.37s 2019-11-27
3739	426	11.39%	21.41sfinish 603156养元饮品 done at 21:25:10 use 21.41s 2019-11-27
603129春风动力 get http://quotes.money.163.com/service/chddata.html?code=0603129&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603128华贸物流 get http://quotes.money.163.com/service/chddata.html?code=0603128&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603127昭衍新药 get http://quotes.money.163.com/service/chddata.html?code=0603127&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	427	11.42%	21.70sfinish 603157拉夏贝尔 done at 21:25:11 use 21.70s 2019-11-27
603123翠微股份 get http://quotes.money.163.com/service/chddata.html?code=0603123&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603126中材节能 get http://quotes.money.163.com/service/chddata.html?code=0603126&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603121华培动力 get http://quotes.money.163.com/service/chddata.html?code=0603121&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603118共进股份 get http://quotes.money.163.com/service/chddata.html?code=0603118&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603117万林物流 get http://quotes.money.163.com/service/chddata.html?code=0603117&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	428	11.44%	21.80sfinish 603158腾龙股份 done at 21:25:11 use 21.80s 2019-11-27
603116红蜻蜓 get http://quotes.money.163.com/service/chddata.html?code=0603116&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	429	11.47%	21.84sfinish 603139康惠制药 done at 21:25:11 use 21.84s 2019-11-27
3739	430	11.50%	21.85sfinish 603138海量数据 done at 21:25:11 use 21.85s 2019-11-27
3739	431	11.52%	21.86sfinish 603136天目湖 done at 21:25:11 use 21.86s 2019-11-27
3739	432	11.55%	21.87sfinish 603133碳元科技 done at 21:25:11 use 21.87s 2019-11-27
3739	433	11.58%	21.88sfinish 603131上海沪工 done at 21:25:11 use 21.88s 2019-11-27
3739	434	11.60%	21.89sfinish 603129春风动力 done at 21:25:11 use 21.89s 2019-11-27
3739	435	11.63%	21.97s603115海星股份 get http://quotes.money.163.com/service/chddata.html?code=0603115&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
finish 603121华培动力 done at 21:25:11 use 21.97s 2019-11-27
603113金能科技 get http://quotes.money.163.com/service/chddata.html?code=0603113&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603111康尼机电 get http://quotes.money.163.com/service/chddata.html?code=0603111&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	436	11.66%	22.01sfinish 603128华贸物流 done at 21:25:11 use 22.01s 2019-11-27
3739	437	11.68%	22.03sfinish 603127昭衍新药 done at 21:25:11 use 22.03s 2019-11-27
3739	438	11.71%	22.17sfinish 603115海星股份 done at 21:25:11 use 22.17s 2019-11-27
603110东方材料 get http://quotes.money.163.com/service/chddata.html?code=0603110&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603108润达医疗 get http://quotes.money.163.com/service/chddata.html?code=0603108&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603106恒银金融 get http://quotes.money.163.com/service/chddata.html?code=0603106&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603103横店影视 get http://quotes.money.163.com/service/chddata.html?code=0603103&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603105芯能科技 get http://quotes.money.163.com/service/chddata.html?code=0603105&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	439	11.74%	22.31s603101汇嘉时代 get http://quotes.money.163.com/service/chddata.html?code=0603101&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
finish 603116红蜻蜓 done at 21:25:11 use 22.31s 2019-11-27
603100川仪股份 get http://quotes.money.163.com/service/chddata.html?code=0603100&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	440	11.76%	22.33sfinish 603118共进股份 done at 21:25:11 use 22.33s 2019-11-27
3739	441	11.79%	22.35sfinish 603126中材节能 done at 21:25:11 use 22.35s 2019-11-27
3739	442	11.82%	22.43sfinish 603117万林物流 done at 21:25:11 use 22.43s 2019-11-27
603099长白山 get http://quotes.money.163.com/service/chddata.html?code=0603099&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	443	11.84%	22.47sfinish 603123翠微股份 done at 21:25:11 use 22.47s 2019-11-27
3739	444	11.87%	22.50sfinish 603113金能科技 done at 21:25:11 use 22.50s 2019-11-27
3739	445	11.90%	22.54sfinish 603111康尼机电 done at 21:25:11 use 22.54s 2019-11-27
603098森特股份 get http://quotes.money.163.com/service/chddata.html?code=0603098&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603096新经典 get http://quotes.money.163.com/service/chddata.html?code=0603096&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	446	11.92%	22.61sfinish 603105芯能科技 done at 21:25:11 use 22.61s 2019-11-27
603093南华期货 get http://quotes.money.163.com/service/chddata.html?code=0603093&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603090宏盛股份 get http://quotes.money.163.com/service/chddata.html?code=0603090&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	447	11.95%	22.69sfinish 603110东方材料 done at 21:25:12 use 22.69s 2019-11-27
603089正裕工业 get http://quotes.money.163.com/service/chddata.html?code=0603089&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603088宁波精达 get http://quotes.money.163.com/service/chddata.html?code=0603088&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	448	11.98%	22.81sfinish 603106恒银金融 done at 21:25:12 use 22.85s 2019-11-27
603086先达股份 get http://quotes.money.163.com/service/chddata.html?code=0603086&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603085天成自控 get http://quotes.money.163.com/service/chddata.html?code=0603085&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603081大丰实业 get http://quotes.money.163.com/service/chddata.html?code=0603081&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603083剑桥科技 get http://quotes.money.163.com/service/chddata.html?code=0603083&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	449	12.00%	23.29s603078江化微 get http://quotes.money.163.com/service/chddata.html?code=0603078&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603079圣达生物 get http://quotes.money.163.com/service/chddata.html?code=0603079&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603080新疆火炬 get http://quotes.money.163.com/service/chddata.html?code=0603080&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603077和邦生物 get http://quotes.money.163.com/service/chddata.html?code=0603077&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
finish 603103横店影视 done at 21:25:12 use 23.31s 2019-11-27
3739	450	12.03%	23.33sfinish 603108润达医疗 done at 21:25:12 use 23.33s 2019-11-27
3739	451	12.06%	23.34sfinish 603101汇嘉时代 done at 21:25:12 use 23.34s 2019-11-27
603076乐惠国际 get http://quotes.money.163.com/service/chddata.html?code=0603076&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	452	12.08%	23.41sfinish 603100川仪股份 done at 21:25:12 use 23.41s 2019-11-27
3739	453	12.11%	23.43sfinish 603093南华期货 done at 21:25:12 use 23.43s 2019-11-27
603069海汽集团 get http://quotes.money.163.com/service/chddata.html?code=0603069&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	454	12.14%	23.55sfinish 603099长白山 done at 21:25:12 use 23.55s 2019-11-27
603068博通集成 get http://quotes.money.163.com/service/chddata.html?code=0603068&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603067振华股份 get http://quotes.money.163.com/service/chddata.html?code=0603067&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603066音飞储存 get http://quotes.money.163.com/service/chddata.html?code=0603066&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603060国检集团 get http://quotes.money.163.com/service/chddata.html?code=0603060&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	455	12.16%	23.83s603059倍加洁 get http://quotes.money.163.com/service/chddata.html?code=0603059&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603063禾望电气 get http://quotes.money.163.com/service/chddata.html?code=0603063&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603058永吉股份 get http://quotes.money.163.com/service/chddata.html?code=0603058&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
finish 603098森特股份 done at 21:25:13 use 23.83s 2019-11-27
603056德邦股份 get http://quotes.money.163.com/service/chddata.html?code=0603056&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603055台华新材 get http://quotes.money.163.com/service/chddata.html?code=0603055&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	456	12.19%	24.03s603050科林电气 get http://quotes.money.163.com/service/chddata.html?code=0603050&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
finish 603096新经典 done at 21:25:13 use 24.03s 2019-11-27
603045福达合金 get http://quotes.money.163.com/service/chddata.html?code=0603045&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	457	12.22%	24.08sfinish 603088宁波精达 done at 21:25:13 use 24.08s 2019-11-27
3739	458	12.24%	24.10sfinish 603089正裕工业 done at 21:25:13 use 24.10s 2019-11-27
3739	459	12.27%	24.11sfinish 603090宏盛股份 done at 21:25:13 use 24.11s 2019-11-27
603043广州酒家 get http://quotes.money.163.com/service/chddata.html?code=0603043&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603042华脉科技 get http://quotes.money.163.com/service/chddata.html?code=0603042&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603040新坐标 get http://quotes.money.163.com/service/chddata.html?code=0603040&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603039泛微网络 get http://quotes.money.163.com/service/chddata.html?code=0603039&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603041美思德 get http://quotes.money.163.com/service/chddata.html?code=0603041&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603038华立股份 get http://quotes.money.163.com/service/chddata.html?code=0603038&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	460	12.30%	24.55s603037凯众股份 get http://quotes.money.163.com/service/chddata.html?code=0603037&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
603036如通股份 get http://quotes.money.163.com/service/chddata.html?code=0603036&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
finish 603086先达股份 done at 21:25:13 use 24.55s 2019-11-27
603035常熟汽饰 get http://quotes.money.163.com/service/chddata.html?code=0603035&start=20080101&end=20191127&fields=TCLOSE;HIGH;LOW;TOPEN;LCLOSE;CHG;PCHG;TURNOVER;VOTURNOVER;VATURNOVER;TCAP;MCAP
3739	461	12.32%	24.59sfinish 603085天成自控 done at 21:25:13 use 24.59s 2019-11-27
3739	462	12.35%	24.61sfinish 603081大丰实业 done at 21:25:13 use 24.61s 2019-11-27
3739	463	12.38%	24.62sfinish 603083剑桥科技 done at 21:25:13 use 24.62s 2019-11-27
3739	464	12.40%	24.64sfinish 603080新疆火炬 done at 21:25:14 use 24.64s 2019-11-27
3739	465	12.43%	24.65sfinish 603078江化微 done at 21:25:14 use 24.65s 2019-11-27
